start,end,lon,lat,shape
2022-06-27 22:17:00,2022-06-27 23:17:00,0,0,1 hour
2022-06-27 22:10:00,2022-06-27 22:29:00,0,0,19 min
2022-06-27 21:55:00,2022-06-27 21:55:00,0,0,Seconds
2022-06-27 21:24:00,2022-06-27 21:24:05,0,0,5 sec maybe
2022-06-27 21:16:00,2022-06-27 21:16:00,0,0,90 MINS
2022-06-27 21:08:00,2022-06-27 21:10:00,0,0,2 minutes
2022-06-27 21:00:00,2022-06-27 21:30:00,0,0,roughly 30 minutes now
2022-06-27 20:40:00,2022-06-27 20:40:08,0,0,~8 seconds
2022-06-27 14:47:00,2022-06-27 14:49:00,0,0,1-2 mins
2022-06-27 05:00:00,2022-06-27 05:00:00,0,0,1.5 MINUTES
2022-06-27 03:30:00,2022-06-27 03:30:02,0,0,2 seconds
2022-06-26 21:45:00,2022-06-26 21:47:00,0,0,2 minutes
2022-06-26 20:29:00,2022-06-26 20:31:00,0,0,About 2 minutes
2022-06-26 19:48:00,2022-06-26 19:48:01,0,0,<1 second
2022-06-26 18:36:00,2022-06-26 18:39:00,0,0,3 minutes
2022-06-26 16:49:00,2022-06-26 16:51:00,0,0,2 minutes
2022-06-26 15:19:00,2022-06-26 15:19:10,0,0,~10 seconds
2022-06-26 10:26:00,2022-06-26 10:26:10,0,0,~10 seconds
2022-06-26 09:30:00,2022-06-26 09:45:00,0,0,watched the object 15 min
2022-06-26 00:30:00,2022-06-26 00:35:00,0,0,5 minutes
2022-06-25 23:35:00,2022-06-25 23:35:00,0,0,11:35-11:40
2022-06-25 23:15:00,2022-06-25 23:17:00,0,0,2 minutes
2022-06-25 23:00:00,2022-06-26 00:00:00,0,0,1 hour
2022-06-25 22:35:00,2022-06-25 22:38:00,0,0,3 min
2022-06-25 22:30:00,2022-06-25 22:35:00,0,0,3 to 5 minutes
2022-06-25 21:50:00,2022-06-25 21:50:00,0,0,about a second
2022-06-25 18:00:00,2022-06-25 18:00:00,0,0,5 plus mins
2022-06-25 16:30:00,2022-06-25 16:30:32,0,0,4:32 seconds
2022-06-25 15:30:00,2022-06-25 15:31:00,0,0,1min approximately
2022-06-25 12:25:00,2022-06-25 12:30:00,0,0,5 minutes
2022-06-25 12:00:00,2022-06-25 12:04:00,0,0,3-4 minutes
2022-06-25 10:44:00,2022-06-25 10:54:00,0,0,10 minutes
2022-06-25 05:30:00,2022-06-25 05:35:00,0,0,5 minutes
2022-06-25 05:15:00,2022-06-25 05:18:00,0,0,2 to 3 minutes.
2022-06-25 03:47:00,2022-06-25 03:52:00,0,0,5 minutes atleast
2022-06-24 23:47:00,2022-06-24 23:47:30,0,0,30 seconds
2022-06-24 23:33:00,2022-06-24 23:33:02,0,0,2 seconds
2022-06-24 23:00:00,2022-06-24 23:00:04,0,0,4 seconds
2022-06-24 22:33:00,2022-06-24 22:33:00,0,0,One minute
2022-06-24 22:15:00,2022-06-24 22:15:30,0,0,30 seconds
2022-06-24 21:58:00,2022-06-24 21:59:00,0,0,Approximately 60 Seconds
2022-06-24 21:15:00,2022-06-24 21:15:00,0,0,Five minutes
2022-06-24 21:14:00,2022-06-24 21:16:00,0,0,Probably 1-2 minutes
2022-06-24 20:37:00,2022-06-24 20:37:14,0,0,14 seconds
2022-06-24 20:05:00,2022-06-24 20:35:00,0,0,20-30 minutes
2022-06-24 19:12:00,2022-06-24 19:12:01,0,0,1 second
2022-06-24 15:00:00,2022-06-24 15:00:00,0,0,3:00pm - 3:15pm
2022-06-24 13:00:00,2022-06-24 13:30:00,0,0,30 minutes
2022-06-24 03:30:00,2022-06-24 03:30:20,0,0,20 sec
2022-06-24 01:30:00,2022-06-24 01:33:00,0,0,2-3 minutes
2022-06-23 22:19:00,2022-06-23 22:22:00,0,0,3 minutes
2022-06-23 21:05:00,2022-06-23 21:10:00,0,0,5 minutes?
2022-06-23 19:00:00,2022-06-23 19:08:00,0,0,8 min
2022-06-23 13:30:00,2022-06-23 13:36:00,0,0,6 minutes
2022-06-23 09:59:00,2022-06-23 09:59:15,0,0,10-15 seconds
2022-06-23 02:00:00,2022-06-23 02:00:00,0,0,Mid June 2 nights in a ro
2022-06-22 23:59:00,2022-06-23 03:59:00,0,0,4 hrs multiple times
2022-06-22 23:40:00,2022-06-23 01:40:00,0,0,2 hours
2022-06-22 23:39:00,2022-06-23 00:09:00,0,0,30 minutes
2022-06-22 20:02:00,2022-06-22 20:07:00,0,0,Approximately 5 minutes
2022-06-22 15:45:00,2022-06-22 15:47:00,0,0,2 minutes
2022-06-22 15:30:00,2022-06-22 15:35:00,0,0,5 minutes
2022-06-22 14:00:00,2022-06-22 14:30:00,0,0,10-30 minutes
2022-06-22 10:40:00,2022-06-22 10:40:10,0,0,10 seconds
2022-06-22 04:15:00,2022-06-22 04:35:00,0,0,20 minutes
2022-06-22 03:40:00,2022-06-22 03:45:00,0,0,5+ minutes
2022-06-22 02:08:00,2022-06-22 02:18:00,0,0,10 minutes
2022-06-21 23:15:00,2022-06-21 23:15:00,0,0,Up to one minute
2022-06-21 21:25:00,2022-06-21 21:25:35,0,0,35 seconds
2022-06-21 21:00:00,2022-06-21 21:05:00,0,0,Less than 5 minutes
2022-06-21 20:44:00,2022-06-21 20:44:15,0,0,15seconds
2022-06-21 20:30:00,2022-06-21 20:45:00,0,0,15 minutes
2022-06-21 20:23:00,2022-06-21 20:23:16,0,0,16 seconds +/-1 second Fs
2022-06-21 15:15:00,2022-06-21 15:15:04,0,0,4 seconds
2022-06-21 10:57:00,2022-06-21 10:58:00,0,0,1 minute
2022-06-21 02:00:00,2022-06-21 02:15:00,0,0,15 mins
2022-06-20 23:35:00,2022-06-20 23:50:00,0,0,15mins
2022-06-20 22:49:00,2022-06-20 22:59:00,0,0,10 minutes
2022-06-20 22:00:00,2022-06-20 22:00:30,0,0,30 seconds
2022-06-20 20:32:00,2022-06-20 20:35:00,0,0,3 minutes
2022-06-20 18:30:00,2022-06-20 18:33:00,0,0,3 minutes
2022-06-20 16:02:00,2022-06-20 16:02:00,0,0,Picture
2022-06-20 11:55:00,2022-06-20 11:58:00,0,0,3 minutes
2022-06-20 07:35:00,2022-06-20 07:35:03,0,0,2-3 seconds
2022-06-20 04:46:00,2022-06-20 04:53:00,0,0,7 min
2022-06-20 01:17:00,2022-06-20 01:32:00,0,0,about 15 minutes
2022-06-20 01:00:00,2022-06-20 02:00:00,0,0,At least 1 hour
2022-06-19 23:43:00,2022-06-19 23:45:00,0,0,2 minutes
2022-06-19 23:05:00,2022-06-20 00:05:00,0,0,1hr+
2022-06-19 22:45:00,2022-06-19 22:45:00,0,0,Few seconds
2022-06-19 22:00:00,2022-06-19 22:10:00,0,0,5-10 minutes
2022-06-19 21:51:00,2022-06-19 21:51:00,0,0,about half a second
2022-06-19 21:51:00,2022-06-19 21:51:04,0,0,4 seconds
2022-06-19 20:55:00,2022-06-19 21:01:00,0,0,About 6 min
2022-06-19 17:10:00,2022-06-19 17:14:00,0,0,Approx 3 to 4 min
2022-06-19 13:20:00,2022-06-19 13:20:00,0,0,Caught on photo.
2022-06-19 13:12:00,2022-06-19 13:14:00,0,0,2 minutes
2022-06-19 07:00:00,2022-06-19 07:00:00,0,0,Unknown
2022-06-19 05:15:00,2022-06-19 05:15:30,0,0,30 seconds
2022-06-19 03:00:00,2022-06-19 03:00:30,0,0,30 seconds
2022-06-19 02:30:00,2022-06-19 02:40:00,0,0,Maybe about 5 to 10 mins
2022-06-19 02:20:00,2022-06-19 02:25:00,0,0,5 minutes
2022-06-19 02:19:00,2022-06-19 02:24:00,0,0,About 5 minutes
2022-06-19 02:18:00,2022-06-19 02:22:00,0,0,About 4 minutes
2022-06-19 02:16:00,2022-06-19 02:19:00,0,0,3 minutes
2022-06-19 02:16:00,2022-06-19 02:19:00,0,0,3 minutes
2022-06-19 02:15:00,2022-06-19 02:25:00,0,0,approx 10 mins
2022-06-19 02:00:00,2022-06-19 02:10:00,0,0,About 10 mins
2022-06-19 01:28:00,2022-06-19 01:33:00,0,0,Longer than 5 minutes
2022-06-19 01:20:00,2022-06-19 01:30:00,0,0,10 min
2022-06-19 01:18:00,2022-06-19 01:18:30,0,0,Less then 30 seconds
2022-06-19 01:15:00,2022-06-19 01:15:00,0,0,Unknown
2022-06-19 01:15:00,2022-06-19 01:22:00,0,0,7 minutes
2022-06-19 01:15:00,2022-06-19 01:20:00,0,0,5 minutes give or take
2022-06-19 01:15:00,2022-06-19 01:20:00,0,0,4-5 minutes
2022-06-19 01:15:00,2022-06-19 01:16:50,0,0,110 seconds
2022-06-19 01:15:00,2022-06-19 01:25:00,0,0,5-10mins
2022-06-19 01:15:00,2022-06-19 01:20:00,0,0,5 min
2022-06-19 01:00:00,2022-06-19 01:10:00,0,0,10 minutes
2022-06-19 01:00:00,2022-06-19 01:03:00,0,0,3 minutes
2022-06-19 00:45:00,2022-06-19 00:55:00,0,0,5 to 10 minutes
2022-06-19 00:28:00,2022-06-19 00:28:00,0,0,A few seconds
2022-06-19 00:28:00,2022-06-19 00:30:00,0,0,Less than 2 minutes
2022-06-19 00:22:00,2022-06-19 00:29:00,0,0,About 7 minutes
2022-06-19 00:20:00,2022-06-19 00:30:00,0,0,10 minute
2022-06-19 00:15:00,2022-06-19 00:25:00,0,0,Around 10 minutes
2022-06-19 00:15:00,2022-06-19 00:19:00,0,0,3-4 minutes
2022-06-18 23:45:00,2022-06-19 00:20:00,0,0,1 hour 35 mins and still
2022-06-18 23:26:00,2022-06-18 23:36:00,0,0,10 minutes
2022-06-18 23:00:00,2022-06-18 23:03:00,0,0,3 minutes
2022-06-18 22:50:00,2022-06-18 22:50:00,0,0,Only a few seconds
2022-06-18 22:30:00,2022-06-18 22:35:00,0,0,5 min.The time is approx.
2022-06-18 22:00:00,2022-06-18 22:20:00,0,0,20 minutes
2022-06-18 21:39:00,2022-06-18 21:39:30,0,0,30 sec
2022-06-18 21:38:00,2022-06-18 21:38:00,0,0,1:06
2022-06-18 21:25:00,2022-06-18 21:25:30,0,0,30 seconds
2022-06-18 21:10:00,2022-06-18 21:15:00,0,0,about 5 min
2022-06-18 20:20:00,2022-06-18 20:20:00,0,0,ten minutes
2022-06-18 20:15:00,2022-06-18 20:15:41,0,0,41 seconds
2022-06-18 20:01:00,2022-06-18 20:01:04,0,0,4 secs
2022-06-18 19:55:00,2022-06-18 19:55:20,0,0,20 seconds
2022-06-18 19:43:00,2022-06-18 19:43:00,0,0,Not sure
2022-06-18 18:00:00,2022-06-18 18:05:00,0,0,5 minutes
2022-06-18 17:15:00,2022-06-18 17:27:00,0,0,10-12 minutes
2022-06-18 16:50:00,2022-06-18 17:10:00,0,0,15- 20 mins
2022-06-18 14:25:00,2022-06-18 14:25:10,0,0,5-10seconds
2022-06-18 07:46:00,2022-06-18 07:46:19,0,0,19 seconds
2022-06-18 03:30:00,2022-06-18 03:30:00,0,0,Minutes
2022-06-18 02:58:00,2022-06-18 02:58:00,0,0,Minutes
2022-06-18 02:31:00,2022-06-18 02:31:02,0,0,2 seconds
2022-06-18 02:15:00,2022-06-18 02:30:00,0,0,10 to 15 minutes
2022-06-18 01:15:00,2022-06-18 01:25:00,0,0,5-10 minutes
2022-06-17 23:08:00,2022-06-17 23:12:00,0,0,3 to 4 minutes
2022-06-17 22:52:00,2022-06-17 22:52:00,0,0,about a quarter second
2022-06-17 22:40:00,2022-06-17 22:45:00,0,0,5 minutes
2022-06-17 22:11:00,2022-06-17 22:11:00,0,0,From past one week
2022-06-17 21:45:00,2022-06-17 22:05:00,0,0,20 minutes
2022-06-17 21:44:00,2022-06-17 21:44:10,0,0,~10seconds
2022-06-17 21:22:00,2022-06-17 21:34:00,0,0,12minutes
2022-06-17 20:46:00,2022-06-17 20:47:00,0,0,1 minute
2022-06-17 20:00:00,2022-06-17 20:00:30,0,0,30 seconds
2022-06-17 19:03:00,2022-06-17 19:03:30,0,0,30 seconds
2022-06-17 17:00:00,2022-06-17 17:01:00,0,0,Less than 60 seconds
2022-06-17 15:01:00,2022-06-17 15:01:45,0,0,45 seconds to a minute
2022-06-17 05:34:00,2022-06-17 05:34:00,0,0,Caught on camera
2022-06-17 00:11:00,2022-06-17 00:11:00,0,0,I have many minutes
2022-06-16 23:57:00,2022-06-16 23:57:29,0,0,29 seconds
2022-06-16 23:51:00,2022-06-16 23:51:01,0,0,1 second
2022-06-16 23:48:00,2022-06-16 23:48:35,0,0,Total video 1 min. 35 sec
2022-06-16 20:04:00,2022-06-16 20:09:00,0,0,5 minutes
2022-06-16 17:42:00,2022-06-16 17:42:01,0,0,1 second
2022-06-16 09:05:00,2022-06-16 09:30:00,0,0,25 minutes
2022-06-16 07:05:00,2022-06-16 07:05:00,0,0,Found anomalies in photos
2022-06-16 04:20:00,2022-06-16 04:20:20,0,0,20 seconds
2022-06-16 02:16:00,2022-06-16 02:31:00,0,0,Around 10-15 minutes
2022-06-16 01:00:00,2022-06-16 01:05:00,0,0,4/5 minutes
2022-06-15 22:15:00,2022-06-15 22:15:03,0,0,3 seconds
2022-06-15 22:12:00,2022-06-15 22:14:00,0,0,2 minutes
2022-06-15 22:00:00,2022-06-15 22:01:00,0,0,1 minute
2022-06-15 21:00:00,2022-06-15 21:00:30,0,0,30 seconds
2022-06-15 20:51:00,2022-06-15 20:51:00,0,0,One minute
2022-06-15 20:12:00,2022-06-15 20:15:00,0,0,3 minutes
2022-06-15 19:00:00,2022-06-15 22:00:00,0,0,3 hours
2022-06-15 14:00:00,2022-06-15 14:02:00,0,0,2 minutes
2022-06-15 12:15:00,2022-06-15 12:16:00,0,0,1 minute i
2022-06-15 11:00:00,2022-06-15 11:02:00,0,0,2 minutes
2022-06-15 05:30:00,2022-06-15 05:30:00,0,0,I was outside in my back
2022-06-15 04:19:00,2022-06-15 04:19:00,0,0,about a second
2022-06-15 04:00:00,2022-06-15 04:10:00,0,0,"10 min,. Could have been"
2022-06-15 02:12:00,2022-06-15 02:14:00,0,0,2 minutes
2022-06-14 23:59:00,2022-06-15 00:00:00,0,0,1 minute
2022-06-14 22:08:00,2022-06-14 22:08:03,0,0,3 seconds
2022-06-14 21:30:00,2022-06-14 21:30:00,0,0,One minute or less
2022-06-14 20:41:00,2022-06-14 20:41:00,0,0,Photograph
2022-06-14 20:35:00,2022-06-14 21:45:00,0,0,About 70 minutes
2022-06-14 20:00:00,2022-06-14 20:00:00,0,0,6 MINUTES +-
2022-06-14 19:57:00,2022-06-14 19:57:00,0,0,NA
2022-06-14 17:40:00,2022-06-14 17:40:00,0,0,NA
2022-06-14 12:28:00,2022-06-14 12:58:00,0,0,30 minutes
2022-06-14 03:00:00,2022-06-14 03:00:03,0,0,3 seconds
2022-06-14 00:05:00,2022-06-14 00:07:00,0,0,2 mins.
2022-06-13 22:31:00,2022-06-13 22:33:00,0,0,2 minutes
2022-06-13 19:48:00,2022-06-13 19:56:00,0,0,8 minuets to 10 minuets
2022-06-13 19:30:00,2022-06-13 23:30:00,0,0,4 hours
2022-06-13 14:18:00,2022-06-13 14:23:00,0,0,5 minutes
2022-06-13 09:00:00,2022-06-13 09:00:00,0,0,Continued sighting
2022-06-13 00:15:00,2022-06-13 00:15:15,0,0,10-15 seconds
2022-06-12 23:55:00,2022-06-12 23:58:00,0,0,3 minutes
2022-06-12 22:30:00,2022-06-12 22:35:00,0,0,5 min
2022-06-12 22:04:00,2022-06-12 22:04:25,0,0,about 25 seconds
2022-06-12 21:53:00,2022-06-12 21:53:02,0,0,1-2 seconds
2022-06-12 21:45:00,2022-06-12 21:46:30,0,0,90 second
2022-06-12 04:31:00,2022-06-12 04:31:00,0,0,Unknown
2022-06-12 02:45:00,2022-06-12 02:45:00,0,0,Couple of seconds
2022-06-12 02:40:00,2022-06-12 02:40:04,0,0,At least 1 minute 4 sec
2022-06-12 02:11:00,2022-06-12 02:11:05,0,0,5 seconds
2022-06-12 02:00:00,2022-06-12 02:00:05,0,0,5 seconds
2022-06-11 23:45:00,2022-06-11 23:47:00,0,0,1 1/2 months - current
2022-06-11 21:45:00,2022-06-11 21:45:06,0,0,5-6 seconds
2022-06-11 20:51:00,2022-06-11 20:51:12,0,0,12 seconds (recorded)
2022-06-11 20:20:00,2022-06-11 20:25:00,0,0,5 minutes
2022-06-11 18:30:00,2022-06-11 18:30:30,0,0,30 sec (America)
2022-06-11 18:03:00,2022-06-11 18:03:00,0,0,about a minute
2022-06-11 16:30:00,2022-06-11 16:50:00,0,0,20 minutes
2022-06-11 15:00:00,2022-06-11 15:00:00,0,0,A few moments
2022-06-11 13:42:00,2022-06-11 14:07:00,0,0,Probably 20-25 mins
2022-06-11 10:30:00,2022-06-11 10:33:00,0,0,3 mintues
2022-06-11 01:42:00,2022-06-11 01:45:00,0,0,3 mintues
2022-06-11 00:44:00,2022-06-11 00:44:00,0,0,An hour
2022-06-11 00:02:00,2022-06-11 00:02:00,0,0,about a quarter second
2022-06-10 22:40:00,2022-06-10 22:42:00,0,0,2 minutes
2022-06-10 22:35:00,2022-06-10 22:40:00,0,0,Abour 5 min max
2022-06-10 22:30:00,2022-06-10 22:45:00,0,0,15 mins
2022-06-10 21:28:00,2022-06-10 21:38:00,0,0,10 minutes
2022-06-10 21:12:00,2022-06-10 21:12:00,0,0,Not sure
2022-06-10 20:44:00,2022-06-10 20:44:06,0,0,5-6 seconds
2022-06-10 19:40:00,2022-06-10 19:40:06,0,0,5-6 seconds
2022-06-10 18:10:00,2022-06-10 18:10:00,0,0,2
2022-06-10 15:30:00,2022-06-10 15:35:00,0,0,Just 5 mins bc unaware
2022-06-10 11:59:00,2022-06-10 12:04:00,0,0,Just 5 mins bc unaware
2022-06-10 08:34:00,2022-06-10 08:39:00,0,0,Just 5 mins bc unaware
2022-06-10 08:28:00,2022-06-10 08:28:00,0,0,Did not see except on pic
2022-06-10 05:56:00,2022-06-10 05:56:00,0,0,Did not see except on pic
2022-06-10 02:30:00,2022-06-10 02:35:00,0,0,5 minutes
2022-06-10 01:00:00,2022-06-10 01:00:15,0,0,15 seconds
2022-06-09 23:18:00,2022-06-09 23:23:00,0,0,5 minutes
2022-06-09 22:53:00,2022-06-09 23:33:00,0,0,30-40 mins
2022-06-09 21:21:00,2022-06-09 21:21:34,0,0,34 seconds
2022-06-09 21:00:00,2022-06-09 23:00:00,0,0,2 hours
2022-06-09 20:21:00,2022-06-09 20:21:30,0,0,30 Seconds
2022-06-09 20:15:00,2022-06-09 20:17:00,0,0,1-2 minutes
2022-06-09 12:22:00,2022-06-09 12:24:00,0,0,1-2 minutes
2022-06-09 00:42:00,2022-06-09 01:12:00,0,0,30 min
2022-06-08 23:59:00,2022-06-09 00:14:00,0,0,15 mins
2022-06-08 22:26:00,2022-06-08 22:29:00,0,0,3 minutes
2022-06-08 21:01:00,2022-06-08 21:31:00,0,0,30 min..
2022-06-08 21:00:00,2022-06-08 21:30:00,0,0,30 min
2022-06-08 21:00:00,2022-06-08 21:00:00,0,0,"All night, weird objects"
2022-06-08 19:30:00,2022-06-08 19:35:00,0,0,3-5 minutes
2022-06-08 18:23:00,2022-06-08 18:23:20,0,0,20 seconds
2022-06-08 16:57:00,2022-06-08 16:57:05,0,0,5 seconds
2022-06-08 13:07:00,2022-06-08 13:07:05,0,0,5 seconds
2022-06-08 10:30:00,2022-06-08 10:40:00,0,0,10 min. then went inside
2022-06-08 08:47:00,2022-06-08 08:57:00,0,0,10 min. then went inside
2022-06-08 05:46:00,2022-06-08 05:56:00,0,0,10 min. then went inside
2022-06-08 05:27:00,2022-06-08 05:37:00,0,0,10 min. then went inside
2022-06-08 02:00:00,2022-06-08 02:00:20,0,0,20 seconds
2022-06-08 01:27:00,2022-06-08 01:27:00,0,0,Previous report
2022-06-07 22:45:00,2022-06-07 22:49:00,0,0,4min
2022-06-07 22:10:00,2022-06-07 22:10:10,0,0,10 seconds
2022-06-07 21:03:00,2022-06-07 21:05:00,0,0,2 minutes
2022-06-07 20:41:00,2022-06-07 20:41:00,0,0,Photograph
2022-06-07 18:34:00,2022-06-07 18:34:10,0,0,10 seconds or so.
2022-06-07 15:09:00,2022-06-07 15:09:10,0,0,10 seconds or so.
2022-06-07 12:07:00,2022-06-07 12:07:10,0,0,10 seconds or so.
2022-06-07 03:16:00,2022-06-07 03:46:00,0,0,30 min or more
2022-06-06 21:30:00,2022-06-06 21:30:10,0,0,10 sec
2022-06-06 21:30:00,2022-06-06 21:30:10,0,0,8-10 seconds
2022-06-06 21:07:00,2022-06-06 21:10:00,0,0,3 minutes
2022-06-06 20:45:00,2022-06-06 20:48:00,0,0,3 minutes
2022-06-06 20:45:00,2022-06-06 20:56:00,0,0,10-11 minutes
2022-06-06 20:00:00,2022-06-06 20:00:32,0,0,32 seconds
2022-06-06 11:06:00,2022-06-06 11:06:04,0,0,4 seconds
2022-06-06 10:23:00,2022-06-06 10:23:30,0,0,A good 1 minute and 30+se
2022-06-06 06:25:00,2022-06-06 06:25:10,0,0,10 seconds
2022-06-06 00:21:00,2022-06-06 00:22:00,0,0,1 minute
2022-06-05 23:30:00,2022-06-05 23:30:01,0,0,1 minute1st 2mins2nd
2022-06-05 23:11:00,2022-06-05 23:11:00,0,0,More than an hour
2022-06-05 21:54:00,2022-06-05 21:54:00,0,0,One snapshot of the photo
2022-06-05 21:38:00,2022-06-05 21:38:00,0,0,about a quarter second
2022-06-05 21:35:00,2022-06-05 21:35:00,0,0,Milliseconds
2022-06-05 21:30:00,2022-06-05 21:32:00,0,0,1-2 minutes
2022-06-05 21:00:00,2022-06-05 21:00:00,0,0,a few minutes
2022-06-05 20:20:00,2022-06-05 20:20:03,0,0,1-3 seconds
2022-06-05 19:40:00,2022-06-05 19:40:15,0,0,15 seconds
2022-06-05 19:17:00,2022-06-05 19:17:00,0,0,From sunset to sunrise
2022-06-05 19:00:00,2022-06-05 19:15:00,0,0,15 minutes
2022-06-05 19:00:00,2022-06-05 19:01:00,0,0,1 minute
2022-06-05 17:45:00,2022-06-05 18:05:00,0,0,20 minutes
2022-06-05 17:22:00,2022-06-05 17:30:00,0,0,8 mins
2022-06-05 15:00:00,2022-06-05 15:05:00,0,0,5 min
2022-06-05 15:00:00,2022-06-05 15:30:00,0,0,30 min
2022-06-05 11:40:00,2022-06-05 11:45:00,0,0,3 to 5 minutes
2022-06-05 10:05:00,2022-06-05 10:05:00,0,0,Unknown
2022-06-05 08:49:00,2022-06-05 08:49:05,0,0,5 seconds
2022-06-05 06:19:00,2022-06-05 06:29:00,0,0,10 minutes
2022-06-05 03:58:00,2022-06-05 04:00:00,0,0,2 minutes
2022-06-05 02:19:00,2022-06-05 02:19:00,0,0,Ten minutes
2022-06-05 02:00:00,2022-06-05 02:00:00,0,0,Unbleiveabla
2022-06-05 01:30:00,2022-06-05 01:30:00,0,0,Every night since
2022-06-04 23:10:00,2022-06-04 23:10:00,0,0,Every night since
2022-06-04 23:03:00,2022-06-04 23:03:00,0,0,25
2022-06-04 22:45:00,2022-06-04 22:50:00,0,0,3-5 minutes
2022-06-04 22:33:00,2022-06-05 00:33:00,0,0,About 2 hours
2022-06-04 21:04:00,2022-06-04 21:04:00,0,0,8
2022-06-04 20:59:00,2022-06-04 20:59:00,0,0,Five hours
2022-06-04 20:35:00,2022-06-04 20:35:50,0,0,50 seconds
2022-06-04 19:28:00,2022-06-04 19:28:00,0,0,7:28pm to about 8:18pm
2022-06-04 18:29:00,2022-06-04 18:39:00,0,0,10+ minutes
2022-06-04 18:25:00,2022-06-04 18:28:00,0,0,3 minutes
2022-06-04 17:45:00,2022-06-04 17:55:00,0,0,10 minutes
2022-06-04 16:09:00,2022-06-04 16:09:02,0,0,0’2 segundos
2022-06-04 15:45:00,2022-06-04 15:45:02,0,0,0’2 segundos
2022-06-04 15:00:00,2022-06-04 15:30:00,0,0,30 minutes
2022-06-04 15:00:00,2022-06-04 15:03:00,0,0,2 - 3 minutes
2022-06-04 10:42:00,2022-06-04 11:27:00,0,0,45 minutes
2022-06-04 06:50:00,2022-06-04 07:35:00,0,0,45 minutes
2022-06-04 06:30:00,2022-06-04 06:37:00,0,0,Approx 5-7 min
2022-06-04 04:42:00,2022-06-04 04:47:00,0,0,Approx 1.5 minutes
2022-06-04 03:38:00,2022-06-04 03:38:00,0,0,Currently Happening
2022-06-04 00:00:00,2022-06-04 00:01:00,0,0,1 minute
2022-06-03 23:30:00,2022-06-03 23:30:00,0,0,A few hours
2022-06-03 22:45:00,2022-06-03 22:46:00,0,0,1 minute
2022-06-03 22:30:00,2022-06-03 22:30:00,0,0,Multiple times a night
2022-06-03 22:22:00,2022-06-03 22:22:00,0,0,about a quarter second
2022-06-03 22:00:00,2022-06-03 22:00:10,0,0,10 seconds
2022-06-03 21:55:00,2022-06-03 21:55:01,0,0,Approximately 1 second
2022-06-03 21:30:00,2022-06-03 21:33:00,0,0,2-3 minutes
2022-06-03 19:15:00,2022-06-03 19:15:30,0,0,20-30 seconds
2022-06-03 16:28:00,2022-06-03 16:28:00,0,0,A few minutes.
2022-06-03 16:00:00,2022-06-03 16:00:00,0,0,un segundo
2022-06-03 07:48:00,2022-06-03 07:48:02,0,0,2 seconds
2022-06-03 06:31:00,2022-06-03 06:31:02,0,0,2 seconds
2022-06-03 06:09:00,2022-06-03 06:09:02,0,0,2 seconds
2022-06-03 05:00:00,2022-06-03 05:00:02,0,0,2 seconds
2022-06-03 04:00:00,2022-06-03 04:05:00,0,0,5 minutes
2022-06-03 02:30:00,2022-06-03 04:30:00,0,0,Intermittent approx 2 hrs
2022-06-02 23:30:00,2022-06-02 23:40:00,0,0,10 minutes
2022-06-02 22:00:00,2022-06-02 22:00:00,0,0,Presently still happening
2022-06-02 21:45:00,2022-06-02 21:45:10,0,0,5 to 10 seconds
2022-06-02 21:13:00,2022-06-02 21:18:00,0,0,1.5 minutes
2022-06-02 21:04:00,2022-06-02 21:07:00,0,0,At least 2-3 minutes
2022-06-02 16:41:00,2022-06-02 16:41:00,0,0,My whole life
2022-06-02 16:30:00,2022-06-02 16:30:00,0,0,My whole life
2022-06-02 12:48:00,2022-06-02 12:48:00,0,0,My whole life
2022-06-02 11:59:00,2022-06-02 12:09:00,0,0,5-10 min
2022-06-02 11:11:00,2022-06-02 11:21:00,0,0,5-10 min
2022-06-02 08:05:00,2022-06-02 08:15:00,0,0,5-10 min
2022-06-02 05:30:00,2022-06-02 05:40:00,0,0,5-10 min
2022-06-02 03:40:00,2022-06-02 03:40:00,0,0,Five seconds
2022-06-02 03:40:00,2022-06-02 03:44:00,0,0,4 minutes
2022-06-01 23:20:00,2022-06-01 23:21:00,0,0,1 min
2022-06-01 23:00:00,2022-06-01 23:02:00,0,0,2 minutes total
2022-06-01 22:45:00,2022-06-01 22:47:00,0,0,2mins
2022-06-01 20:36:00,2022-06-01 20:38:00,0,0,2mins
2022-06-01 20:00:00,2022-06-01 20:02:00,0,0,1 to 2 minutes
2022-06-01 20:00:00,2022-06-01 20:00:00,0,0,Five minutes
2022-06-01 18:30:00,2022-06-01 18:30:10,0,0,10 seconds
2022-06-01 15:00:00,2022-06-01 15:00:10,0,0,10 seconds
2022-06-01 13:55:00,2022-06-01 13:55:10,0,0,10 seconds
2022-06-01 11:52:00,2022-06-01 11:52:06,0,0,5 photos in 6 seconds.
2022-06-01 09:08:00,2022-06-01 09:08:06,0,0,5 photos in 6 seconds.
2022-06-01 04:49:00,2022-06-01 06:49:00,0,0,2 hours
2022-06-01 03:40:00,2022-06-01 03:40:03,0,0,2-3 seconds
2022-06-01 03:36:00,2022-06-01 03:36:00,0,0,a few seconds
2022-06-01 03:00:00,2022-06-01 03:00:08,0,0,6-8 seconds
2022-06-01 01:19:00,2022-06-01 01:19:00,0,0,I am a living human alien
2022-06-01 00:01:00,2022-06-01 01:01:00,0,0,1 hour
2022-06-01 00:00:00,2022-06-01 01:00:00,0,0,1 hour
